index,Cosine Similarity
"('man', 'son')",0.18578087
"('man', 'lord')",0.11150431
"('man', 'heaven')",0.13213095
"('man', 'disciples')",0.076090366
"('man', 'father')",0.16488817
"('man', 'kingdom')",0.24054027
"('man', 'god')",0.26951706
"('man', 'good')",0.10652067
"('man', 'many')",-0.10619963
"('man', 'day')",0.20371157
"('man', 'great')",0.01910007
"('man', 'house')",0.13906538
"('man', 'children')",0.011921097
"('man', 'hand')",0.019078895
"('man', 'earth')",0.13057634
"('man', 'time')",0.032725904
"('man', 'people')",-0.014465012
"('man', 'prophet')",0.08140176
"('man', 'scribes')",0.086961
"('man', 'servant')",0.098900385
"('man', 'brother')",0.21018663
"('man', 'hour')",0.0890739
"('man', 'king')",0.108124815
"('man', 'temple')",-0.047897402
"('son', 'man')",0.18578087
"('son', 'lord')",0.3305691
"('son', 'heaven')",0.26501694
"('son', 'disciples')",0.23566718
"('son', 'father')",0.27122873
"('son', 'kingdom')",0.11325301
"('son', 'god')",0.383828
"('son', 'good')",0.012981143
"('son', 'many')",-0.07707013
"('son', 'day')",0.14916635
"('son', 'great')",-0.106896356
"('son', 'house')",0.0047727227
"('son', 'children')",0.12337663
"('son', 'hand')",0.23768115
"('son', 'earth')",0.26557493
"('son', 'time')",-0.09507823
"('son', 'people')",0.09277865
"('son', 'prophet')",0.1505616
"('son', 'scribes')",0.2220859
"('son', 'servant')",0.10224794
"('son', 'brother')",0.1913164
"('son', 'hour')",-0.008646895
"('son', 'king')",0.31601483
"('son', 'temple')",0.26754037
"('lord', 'man')",0.11150431
"('lord', 'son')",0.3305691
"('lord', 'heaven')",0.008946769
"('lord', 'disciples')",0.2175011
"('lord', 'father')",0.2455469
"('lord', 'kingdom')",-0.04556477
"('lord', 'god')",0.11392216
"('lord', 'good')",0.21854311
"('lord', 'many')",0.018778047
"('lord', 'day')",0.0634938
"('lord', 'great')",-0.24356312
"('lord', 'house')",0.15615097
"('lord', 'children')",-0.025002968
"('lord', 'hand')",0.35881865
"('lord', 'earth')",0.13852014
"('lord', 'time')",0.000996992
"('lord', 'people')",-0.19627872
"('lord', 'prophet')",0.06704529
"('lord', 'scribes')",-0.16666114
"('lord', 'servant')",0.6296393
"('lord', 'brother')",0.1057919
"('lord', 'hour')",0.12156272
"('lord', 'king')",0.20910054
"('lord', 'temple')",-0.06354882
"('heaven', 'man')",0.13213095
"('heaven', 'son')",0.26501694
"('heaven', 'lord')",0.008946769
"('heaven', 'disciples')",-0.07164815
"('heaven', 'father')",0.4724151
"('heaven', 'kingdom')",0.4159518
"('heaven', 'god')",0.20155102
"('heaven', 'good')",0.06559317
"('heaven', 'many')",-0.07538962
"('heaven', 'day')",-0.032736465
"('heaven', 'great')",0.00042147376
"('heaven', 'house')",-0.036372155
"('heaven', 'children')",0.32611427
"('heaven', 'hand')",0.3060472
"('heaven', 'earth')",0.37568623
"('heaven', 'time')",0.13941556
"('heaven', 'people')",-0.111267075
"('heaven', 'prophet')",0.068608664
"('heaven', 'scribes')",0.07729395
"('heaven', 'servant')",-0.14059773
"('heaven', 'brother')",-0.035689514
"('heaven', 'hour')",-0.058863632
"('heaven', 'king')",0.30242866
"('heaven', 'temple')",0.043787252
"('disciples', 'man')",0.076090366
"('disciples', 'son')",0.23566718
"('disciples', 'lord')",0.2175011
"('disciples', 'heaven')",-0.07164815
"('disciples', 'father')",0.0939125
"('disciples', 'kingdom')",0.1300956
"('disciples', 'god')",0.115232304
"('disciples', 'good')",-0.10449216
"('disciples', 'many')",0.024326272
"('disciples', 'day')",0.16602388
"('disciples', 'great')",0.002540376
"('disciples', 'house')",0.25124884
"('disciples', 'children')",0.019015092
"('disciples', 'hand')",0.19561784
"('disciples', 'earth')",-0.043743633
"('disciples', 'time')",0.1554608
"('disciples', 'people')",0.0958651
"('disciples', 'prophet')",-0.27376133
"('disciples', 'scribes')",0.35190707
"('disciples', 'servant')",-0.060552616
"('disciples', 'brother')",0.25900418
"('disciples', 'hour')",-0.025371004
"('disciples', 'king')",0.19462511
"('disciples', 'temple')",0.08959964
"('father', 'man')",0.16488817
"('father', 'son')",0.27122873
"('father', 'lord')",0.2455469
"('father', 'heaven')",0.4724151
"('father', 'disciples')",0.0939125
"('father', 'kingdom')",0.26817364
"('father', 'god')",0.26060852
"('father', 'good')",0.15462016
"('father', 'many')",-0.21201214
"('father', 'day')",-0.10573085
"('father', 'great')",-0.20765907
"('father', 'house')",0.0058557913
"('father', 'children')",0.22358958
"('father', 'hand')",0.27407026
"('father', 'earth')",0.3394143
"('father', 'time')",0.05916713
"('father', 'people')",-0.22252917
"('father', 'prophet')",0.021933515
"('father', 'scribes')",-0.08451712
"('father', 'servant')",0.043569617
"('father', 'brother')",0.18968481
"('father', 'hour')",-0.16357005
"('father', 'king')",0.118678935
"('father', 'temple')",-0.05179951
"('kingdom', 'man')",0.24054027
"('kingdom', 'son')",0.11325301
"('kingdom', 'lord')",-0.04556477
"('kingdom', 'heaven')",0.4159518
"('kingdom', 'disciples')",0.1300956
"('kingdom', 'father')",0.26817364
"('kingdom', 'god')",0.18459778
"('kingdom', 'good')",0.18686143
"('kingdom', 'many')",-0.047791872
"('kingdom', 'day')",-0.040357713
"('kingdom', 'great')",0.08598268
"('kingdom', 'house')",0.025886633
"('kingdom', 'children')",0.36375412
"('kingdom', 'hand')",0.13411814
"('kingdom', 'earth')",0.2514426
"('kingdom', 'time')",-0.030997291
"('kingdom', 'people')",0.001344379
"('kingdom', 'prophet')",0.020850055
"('kingdom', 'scribes')",0.11020241
"('kingdom', 'servant')",-0.2244493
"('kingdom', 'brother')",0.09852961
"('kingdom', 'hour')",0.0031780265
"('kingdom', 'king')",0.18097651
"('kingdom', 'temple')",0.06559947
"('god', 'man')",0.26951706
"('god', 'son')",0.383828
"('god', 'lord')",0.11392216
"('god', 'heaven')",0.20155102
"('god', 'disciples')",0.115232304
"('god', 'father')",0.26060852
"('god', 'kingdom')",0.18459778
"('god', 'good')",0.11436318
"('god', 'many')",0.03047822
"('god', 'day')",0.02759707
"('god', 'great')",-0.22146659
"('god', 'house')",0.036875166
"('god', 'children')",0.15867306
"('god', 'hand')",-0.029624801
"('god', 'earth')",0.0709138
"('god', 'time')",-0.011443757
"('god', 'people')",0.14550869
"('god', 'prophet')",0.25416064
"('god', 'scribes')",0.095963776
"('god', 'servant')",0.006156493
"('god', 'brother')",0.08183619
"('god', 'hour')",-0.014332183
"('god', 'king')",0.16751923
"('god', 'temple')",0.42475864
"('good', 'man')",0.10652067
"('good', 'son')",0.012981143
"('good', 'lord')",0.21854311
"('good', 'heaven')",0.06559317
"('good', 'disciples')",-0.10449216
"('good', 'father')",0.15462016
"('good', 'kingdom')",0.18686143
"('good', 'god')",0.11436318
"('good', 'many')",0.10913412
"('good', 'day')",-0.13854483
"('good', 'great')",-0.014029384
"('good', 'house')",0.10363722
"('good', 'children')",0.29522228
"('good', 'hand')",0.20444085
"('good', 'earth')",0.05075748
"('good', 'time')",-0.08061703
"('good', 'people')",-0.3591299
"('good', 'prophet')",-0.091900826
"('good', 'scribes')",-0.149999
"('good', 'servant')",0.2465722
"('good', 'brother')",0.09405866
"('good', 'hour')",-0.12098964
"('good', 'king')",-0.15096071
"('good', 'temple')",-0.22860423
"('many', 'man')",-0.10619963
"('many', 'son')",-0.07707013
"('many', 'lord')",0.018778047
"('many', 'heaven')",-0.07538962
"('many', 'disciples')",0.024326272
"('many', 'father')",-0.21201214
"('many', 'kingdom')",-0.047791872
"('many', 'god')",0.03047822
"('many', 'good')",0.10913412
"('many', 'day')",0.10286979
"('many', 'great')",0.09782617
"('many', 'house')",-0.13448042
"('many', 'children')",0.046184037
"('many', 'hand')",-0.19121794
"('many', 'earth')",0.006098993
"('many', 'time')",-0.015226856
"('many', 'people')",0.14738163
"('many', 'prophet')",0.06650113
"('many', 'scribes')",0.24129997
"('many', 'servant')",0.1448802
"('many', 'brother')",-0.12891331
"('many', 'hour')",0.05302134
"('many', 'king')",-0.015899599
"('many', 'temple')",0.037330158
"('day', 'man')",0.20371157
"('day', 'son')",0.14916635
"('day', 'lord')",0.0634938
"('day', 'heaven')",-0.032736465
"('day', 'disciples')",0.16602388
"('day', 'father')",-0.10573085
"('day', 'kingdom')",-0.040357713
"('day', 'god')",0.02759707
"('day', 'good')",-0.13854483
"('day', 'many')",0.10286979
"('day', 'great')",0.015943035
"('day', 'house')",-0.025145624
"('day', 'children')",0.016432423
"('day', 'hand')",-0.13056526
"('day', 'earth')",0.05889395
"('day', 'time')",0.2924379
"('day', 'people')",0.10385111
"('day', 'prophet')",-0.13585965
"('day', 'scribes')",0.29036093
"('day', 'servant')",-0.0018202802
"('day', 'brother')",-0.13374831
"('day', 'hour')",0.18855241
"('day', 'king')",-0.019594919
"('day', 'temple')",0.2594912
"('great', 'man')",0.01910007
"('great', 'son')",-0.106896356
"('great', 'lord')",-0.24356312
"('great', 'heaven')",0.00042147376
"('great', 'disciples')",0.002540376
"('great', 'father')",-0.20765907
"('great', 'kingdom')",0.08598268
"('great', 'god')",-0.22146659
"('great', 'good')",-0.014029384
"('great', 'many')",0.09782617
"('great', 'day')",0.015943035
"('great', 'house')",0.04549318
"('great', 'children')",0.020786295
"('great', 'hand')",-0.12603888
"('great', 'earth')",0.017535184
"('great', 'time')",-0.0869645
"('great', 'people')",0.3474955
"('great', 'prophet')",0.26380068
"('great', 'scribes')",0.1260564
"('great', 'servant')",-0.15455814
"('great', 'brother')",-0.17932832
"('great', 'hour')",0.07192069
"('great', 'king')",0.09345618
"('great', 'temple')",0.07843996
"('house', 'man')",0.13906538
"('house', 'son')",0.0047727227
"('house', 'lord')",0.15615097
"('house', 'heaven')",-0.036372155
"('house', 'disciples')",0.25124884
"('house', 'father')",0.0058557913
"('house', 'kingdom')",0.025886633
"('house', 'god')",0.036875166
"('house', 'good')",0.10363722
"('house', 'many')",-0.13448042
"('house', 'day')",-0.025145624
"('house', 'great')",0.04549318
"('house', 'children')",-0.06603827
"('house', 'hand')",0.18083963
"('house', 'earth')",-0.016381975
"('house', 'time')",-0.13766307
"('house', 'people')",0.025202489
"('house', 'prophet')",0.016100097
"('house', 'scribes')",-0.25318545
"('house', 'servant')",0.25330514
"('house', 'brother')",0.082418874
"('house', 'hour')",0.15581097
"('house', 'king')",0.15585618
"('house', 'temple')",0.079149365
"('children', 'man')",0.011921097
"('children', 'son')",0.12337663
"('children', 'lord')",-0.025002968
"('children', 'heaven')",0.32611427
"('children', 'disciples')",0.019015092
"('children', 'father')",0.22358958
"('children', 'kingdom')",0.36375412
"('children', 'god')",0.15867306
"('children', 'good')",0.29522228
"('children', 'many')",0.046184037
"('children', 'day')",0.016432423
"('children', 'great')",0.020786295
"('children', 'house')",-0.06603827
"('children', 'hand')",0.027379012
"('children', 'earth')",0.17354734
"('children', 'time')",-0.16370785
"('children', 'people')",-0.03327745
"('children', 'prophet')",-0.0818045
"('children', 'scribes')",0.25434247
"('children', 'servant')",-0.26895776
"('children', 'brother')",0.10423957
"('children', 'hour')",-0.1730937
"('children', 'king')",0.09734959
"('children', 'temple')",0.05339158
"('hand', 'man')",0.019078895
"('hand', 'son')",0.23768115
"('hand', 'lord')",0.35881865
"('hand', 'heaven')",0.3060472
"('hand', 'disciples')",0.19561784
"('hand', 'father')",0.27407026
"('hand', 'kingdom')",0.13411814
"('hand', 'god')",-0.029624801
"('hand', 'good')",0.20444085
"('hand', 'many')",-0.19121794
"('hand', 'day')",-0.13056526
"('hand', 'great')",-0.12603888
"('hand', 'house')",0.18083963
"('hand', 'children')",0.027379012
"('hand', 'earth')",0.15797086
"('hand', 'time')",0.21241201
"('hand', 'people')",-0.09543083
"('hand', 'prophet')",-0.15302825
"('hand', 'scribes')",-0.071485475
"('hand', 'servant')",0.15292594
"('hand', 'brother')",0.26158094
"('hand', 'hour')",-0.03225369
"('hand', 'king')",0.317123
"('hand', 'temple')",-0.08880489
"('earth', 'man')",0.13057634
"('earth', 'son')",0.26557493
"('earth', 'lord')",0.13852014
"('earth', 'heaven')",0.37568623
"('earth', 'disciples')",-0.043743633
"('earth', 'father')",0.3394143
"('earth', 'kingdom')",0.2514426
"('earth', 'god')",0.0709138
"('earth', 'good')",0.05075748
"('earth', 'many')",0.006098993
"('earth', 'day')",0.05889395
"('earth', 'great')",0.017535184
"('earth', 'house')",-0.016381975
"('earth', 'children')",0.17354734
"('earth', 'hand')",0.15797086
"('earth', 'time')",0.065014765
"('earth', 'people')",-0.052064247
"('earth', 'prophet')",0.09089352
"('earth', 'scribes')",-0.022856332
"('earth', 'servant')",-0.018797651
"('earth', 'brother')",0.05964157
"('earth', 'hour')",-0.21039179
"('earth', 'king')",0.31416887
"('earth', 'temple')",0.21935143
"('time', 'man')",0.032725904
"('time', 'son')",-0.09507823
"('time', 'lord')",0.000996992
"('time', 'heaven')",0.13941556
"('time', 'disciples')",0.1554608
"('time', 'father')",0.05916713
"('time', 'kingdom')",-0.030997291
"('time', 'god')",-0.011443757
"('time', 'good')",-0.08061703
"('time', 'many')",-0.015226856
"('time', 'day')",0.2924379
"('time', 'great')",-0.0869645
"('time', 'house')",-0.13766307
"('time', 'children')",-0.16370785
"('time', 'hand')",0.21241201
"('time', 'earth')",0.065014765
"('time', 'people')",0.092724174
"('time', 'prophet')",-0.3158352
"('time', 'scribes')",-0.0060972944
"('time', 'servant')",-0.13034701
"('time', 'brother')",-0.06346569
"('time', 'hour')",-0.10379409
"('time', 'king')",0.018002305
"('time', 'temple')",-0.06637875
"('people', 'man')",-0.014465012
"('people', 'son')",0.09277865
"('people', 'lord')",-0.19627872
"('people', 'heaven')",-0.111267075
"('people', 'disciples')",0.0958651
"('people', 'father')",-0.22252917
"('people', 'kingdom')",0.001344379
"('people', 'god')",0.14550869
"('people', 'good')",-0.3591299
"('people', 'many')",0.14738163
"('people', 'day')",0.10385111
"('people', 'great')",0.3474955
"('people', 'house')",0.025202489
"('people', 'children')",-0.03327745
"('people', 'hand')",-0.09543083
"('people', 'earth')",-0.052064247
"('people', 'time')",0.092724174
"('people', 'prophet')",0.21446076
"('people', 'scribes')",0.41446567
"('people', 'servant')",-0.122421
"('people', 'brother')",0.021403585
"('people', 'hour')",0.001197746
"('people', 'king')",0.20415628
"('people', 'temple')",0.45813978
"('prophet', 'man')",0.08140176
"('prophet', 'son')",0.1505616
"('prophet', 'lord')",0.06704529
"('prophet', 'heaven')",0.068608664
"('prophet', 'disciples')",-0.27376133
"('prophet', 'father')",0.021933515
"('prophet', 'kingdom')",0.020850055
"('prophet', 'god')",0.25416064
"('prophet', 'good')",-0.091900826
"('prophet', 'many')",0.06650113
"('prophet', 'day')",-0.13585965
"('prophet', 'great')",0.26380068
"('prophet', 'house')",0.016100097
"('prophet', 'children')",-0.0818045
"('prophet', 'hand')",-0.15302825
"('prophet', 'earth')",0.09089352
"('prophet', 'time')",-0.3158352
"('prophet', 'people')",0.21446076
"('prophet', 'scribes')",-0.021014571
"('prophet', 'servant')",0.25632194
"('prophet', 'brother')",-0.09182971
"('prophet', 'hour')",-0.09172115
"('prophet', 'king')",0.23431021
"('prophet', 'temple')",0.30152947
"('scribes', 'man')",0.086961
"('scribes', 'son')",0.2220859
"('scribes', 'lord')",-0.16666114
"('scribes', 'heaven')",0.07729395
"('scribes', 'disciples')",0.35190707
"('scribes', 'father')",-0.08451712
"('scribes', 'kingdom')",0.11020241
"('scribes', 'god')",0.095963776
"('scribes', 'good')",-0.149999
"('scribes', 'many')",0.24129997
"('scribes', 'day')",0.29036093
"('scribes', 'great')",0.1260564
"('scribes', 'house')",-0.25318545
"('scribes', 'children')",0.25434247
"('scribes', 'hand')",-0.071485475
"('scribes', 'earth')",-0.022856332
"('scribes', 'time')",-0.0060972944
"('scribes', 'people')",0.41446567
"('scribes', 'prophet')",-0.021014571
"('scribes', 'servant')",-0.2067743
"('scribes', 'brother')",0.10317917
"('scribes', 'hour')",-0.08562076
"('scribes', 'king')",0.04504471
"('scribes', 'temple')",0.2505528
"('servant', 'man')",0.098900385
"('servant', 'son')",0.10224794
"('servant', 'lord')",0.6296393
"('servant', 'heaven')",-0.14059773
"('servant', 'disciples')",-0.060552616
"('servant', 'father')",0.043569617
"('servant', 'kingdom')",-0.2244493
"('servant', 'god')",0.006156493
"('servant', 'good')",0.2465722
"('servant', 'many')",0.1448802
"('servant', 'day')",-0.0018202802
"('servant', 'great')",-0.15455814
"('servant', 'house')",0.25330514
"('servant', 'children')",-0.26895776
"('servant', 'hand')",0.15292594
"('servant', 'earth')",-0.018797651
"('servant', 'time')",-0.13034701
"('servant', 'people')",-0.122421
"('servant', 'prophet')",0.25632194
"('servant', 'scribes')",-0.2067743
"('servant', 'brother')",-0.00901489
"('servant', 'hour')",0.07002282
"('servant', 'king')",-0.027975835
"('servant', 'temple')",-0.11544888
"('brother', 'man')",0.21018663
"('brother', 'son')",0.1913164
"('brother', 'lord')",0.1057919
"('brother', 'heaven')",-0.035689514
"('brother', 'disciples')",0.25900418
"('brother', 'father')",0.18968481
"('brother', 'kingdom')",0.09852961
"('brother', 'god')",0.08183619
"('brother', 'good')",0.09405866
"('brother', 'many')",-0.12891331
"('brother', 'day')",-0.13374831
"('brother', 'great')",-0.17932832
"('brother', 'house')",0.082418874
"('brother', 'children')",0.10423957
"('brother', 'hand')",0.26158094
"('brother', 'earth')",0.05964157
"('brother', 'time')",-0.06346569
"('brother', 'people')",0.021403585
"('brother', 'prophet')",-0.09182971
"('brother', 'scribes')",0.10317917
"('brother', 'servant')",-0.00901489
"('brother', 'hour')",-0.09802203
"('brother', 'king')",0.0686014
"('brother', 'temple')",0.07859622
"('hour', 'man')",0.0890739
"('hour', 'son')",-0.008646895
"('hour', 'lord')",0.12156272
"('hour', 'heaven')",-0.058863632
"('hour', 'disciples')",-0.025371004
"('hour', 'father')",-0.16357005
"('hour', 'kingdom')",0.0031780265
"('hour', 'god')",-0.014332183
"('hour', 'good')",-0.12098964
"('hour', 'many')",0.05302134
"('hour', 'day')",0.18855241
"('hour', 'great')",0.07192069
"('hour', 'house')",0.15581097
"('hour', 'children')",-0.1730937
"('hour', 'hand')",-0.03225369
"('hour', 'earth')",-0.21039179
"('hour', 'time')",-0.10379409
"('hour', 'people')",0.001197746
"('hour', 'prophet')",-0.09172115
"('hour', 'scribes')",-0.08562076
"('hour', 'servant')",0.07002282
"('hour', 'brother')",-0.09802203
"('hour', 'king')",-0.034219965
"('hour', 'temple')",0.033116747
"('king', 'man')",0.108124815
"('king', 'son')",0.31601483
"('king', 'lord')",0.20910054
"('king', 'heaven')",0.30242866
"('king', 'disciples')",0.19462511
"('king', 'father')",0.118678935
"('king', 'kingdom')",0.18097651
"('king', 'god')",0.16751923
"('king', 'good')",-0.15096071
"('king', 'many')",-0.015899599
"('king', 'day')",-0.019594919
"('king', 'great')",0.09345618
"('king', 'house')",0.15585618
"('king', 'children')",0.09734959
"('king', 'hand')",0.317123
"('king', 'earth')",0.31416887
"('king', 'time')",0.018002305
"('king', 'people')",0.20415628
"('king', 'prophet')",0.23431021
"('king', 'scribes')",0.04504471
"('king', 'servant')",-0.027975835
"('king', 'brother')",0.0686014
"('king', 'hour')",-0.034219965
"('king', 'temple')",0.13739514
"('temple', 'man')",-0.047897402
"('temple', 'son')",0.26754037
"('temple', 'lord')",-0.06354882
"('temple', 'heaven')",0.043787252
"('temple', 'disciples')",0.08959964
"('temple', 'father')",-0.05179951
"('temple', 'kingdom')",0.06559947
"('temple', 'god')",0.42475864
"('temple', 'good')",-0.22860423
"('temple', 'many')",0.037330158
"('temple', 'day')",0.2594912
"('temple', 'great')",0.07843996
"('temple', 'house')",0.079149365
"('temple', 'children')",0.05339158
"('temple', 'hand')",-0.08880489
"('temple', 'earth')",0.21935143
"('temple', 'time')",-0.06637875
"('temple', 'people')",0.45813978
"('temple', 'prophet')",0.30152947
"('temple', 'scribes')",0.2505528
"('temple', 'servant')",-0.11544888
"('temple', 'brother')",0.07859622
"('temple', 'hour')",0.033116747
"('temple', 'king')",0.13739514
